n_trades,win_rate,avg_trade,profit_factor,cagr,sharpe,sortino,max_dd,exposure,worst_trade,worst_year,trades_per_year,market,filter,stop,cost,data_start,data_end,cagr_2000_09,cagr_2010_19,cagr_2020_26
394,0.5609137055837563,0.003067778179627237,1.6072312104244613,0.04446563057848785,0.6418856911907886,1.0865511414942925,-0.19074037389925236,0.08189700198474877,-0.0739182986073627,-0.12736565404217803,15.032748354747728,SPY,B_ibs_lt_0.5,stop_10pct,1x,2000-01-03,2026-03-20,0.044046728053812156,0.03326270655922947,0.05613326962020837
394,0.5482233502538071,0.0026677781796272376,1.5100556696779532,0.038219754752227164,0.5581918054394034,0.9434264247679278,-0.19919298423048326,0.08189700198474877,-0.07431829860736269,-0.13263487319609057,15.032748354747728,SPY,B_ibs_lt_0.5,stop_10pct,2x,2000-01-03,2026-03-20,0.036736249475153304,0.02746086493442057,0.051516293491915555
271,0.5793357933579336,0.0033669469828991818,1.68815635155528,0.033612978780716674,0.5930520796185413,1.0524365035439094,-0.14904541969562568,0.056304188864514784,-0.06107094932191286,-0.0711168939928607,10.33978376684425,SPY,C_ibs_lt_0.3,no_stop,1x,2000-01-03,2026-03-20,0.04605351561104887,0.01751408626346085,0.03529858666439467
271,0.5608856088560885,0.0029669469828991816,1.5857935390698659,0.02935892762577552,0.5225963127020238,0.922281126141587,-0.1612699096605441,0.056304188864514784,-0.06147094932191286,-0.07596319791960471,10.33978376684425,SPY,C_ibs_lt_0.3,no_stop,2x,2000-01-03,2026-03-20,0.04068545804823853,0.01386210016285494,0.032239257663529086
271,0.5645756457564576,0.0028456182267458134,1.5562288798965724,0.028204630544158338,0.5201828447405459,1.2324473348856964,-0.1262551484717458,0.054006058706779485,-0.02040000000000013,-0.058901592783505485,10.33978376684425,SPY,C_ibs_lt_0.3,stop_2pct,1x,2000-01-03,2026-03-20,0.04727111716115773,0.005242361530145789,0.03118752144571979
271,0.5498154981549815,0.0024456182267458136,1.4620214952038864,0.023970749881235598,0.4470623059625222,1.03411364297964,-0.1339591633014775,0.054006058706779485,-0.020800000000000127,-0.06380661184275926,10.33978376684425,SPY,C_ibs_lt_0.3,stop_2pct,2x,2000-01-03,2026-03-20,0.041897465758436336,0.0016295499638343536,0.028138703951322563
271,0.5756457564575646,0.0030955929661626138,1.6126961639000608,0.030700583865245656,0.541504465552186,0.9405709324923613,-0.18274983733623695,0.056304188864514784,-0.05040000000000004,-0.0711168939928607,10.33978376684425,SPY,C_ibs_lt_0.3,stop_5pct,1x,2000-01-03,2026-03-20,0.038344996542684306,0.01751408626346085,0.03529858666439467
271,0.5571955719557196,0.002695592966162613,1.5158027866128143,0.026457353329230715,0.4715334491464405,0.814764368650523,-0.19482559113612707,0.056304188864514784,-0.050800000000000047,-0.07596319791960471,10.33978376684425,SPY,C_ibs_lt_0.3,stop_5pct,2x,2000-01-03,2026-03-20,0.033013421127496834,0.01386210016285494,0.032239257663529086
271,0.5793357933579336,0.0033669469828991818,1.68815635155528,0.033612978780716674,0.5930520796185413,1.0524365035439094,-0.14904541969562568,0.056304188864514784,-0.06107094932191286,-0.0711168939928607,10.33978376684425,SPY,C_ibs_lt_0.3,stop_10pct,1x,2000-01-03,2026-03-20,0.04605351561104887,0.01751408626346085,0.03529858666439467
271,0.5608856088560885,0.0029669469828991816,1.5857935390698659,0.02935892762577552,0.5225963127020238,0.922281126141587,-0.1612699096605441,0.056304188864514784,-0.06147094932191286,-0.07596319791960471,10.33978376684425,SPY,C_ibs_lt_0.3,stop_10pct,2x,2000-01-03,2026-03-20,0.04068545804823853,0.01386210016285494,0.032239257663529086
197,0.6040609137055838,0.005133953059973791,2.1754772646991385,0.037835632332956726,0.7332892610496425,1.4449629164751885,-0.13767140293647762,0.04084404053065915,-0.04684904644904646,-0.08619668171173589,7.516374177373864,SPY,D_ibs_lt_0.2,no_stop,1x,2000-01-03,2026-03-20,0.05125639337149779,0.025968644571038313,0.031538069152707626
197,0.583756345177665,0.0047339530599737915,2.045034826458962,0.03473418000108963,0.6761567354902144,1.3238525685317426,-0.145279549980198,0.04084404053065915,-0.04724904644904646,-0.08987853320557582,7.516374177373864,SPY,D_ibs_lt_0.2,no_stop,2x,2000-01-03,2026-03-20,0.047371550501676074,0.023231287076929563,0.02937081370593253
197,0.583756345177665,0.004265786281259966,1.8839896542353844,0.031159744997618866,0.6184355638244811,1.5316741600207446,-0.11709623267372427,0.03906821268150005,-0.02040000000000013,-0.0741796876391645,7.516374177373864,SPY,D_ibs_lt_0.2,stop_2pct,1x,2000-01-03,2026-03-20,0.04702706222266517,0.013607160775997107,0.0304092171201209
197,0.5685279187817259,0.003865786281259966,1.7738936970326733,0.02807561803908154,0.5604452639783466,1.357278245265532,-0.12487744234713793,0.03906821268150005,-0.020800000000000127,-0.07790501664588723,7.516374177373864,SPY,D_ibs_lt_0.2,stop_2pct,2x,2000-01-03,2026-03-20,0.043156249364779686,0.010897866193815942,0.028243899546994244
197,0.5989847715736041,0.0047065018525752,2.0140240589165685,0.03446520493496985,0.6596387707252326,1.1960474437558255,-0.14636864173691333,0.04084404053065915,-0.05040000000000004,-0.08619668171173589,7.516374177373864,SPY,D_ibs_lt_0.2,stop_5pct,1x,2000-01-03,2026-03-20,0.04233077603072277,0.025968644571038313,0.031538069152707626
197,0.5786802030456852,0.004306501852575199,1.8960974811655098,0.031372464735267114,0.6035768554099921,1.0908758568229928,-0.15593287691672242,0.04084404053065915,-0.050800000000000047,-0.08987853320557582,7.516374177373864,SPY,D_ibs_lt_0.2,stop_5pct,2x,2000-01-03,2026-03-20,0.038475327608404,0.023231287076929563,0.02937081370593253
197,0.6040609137055838,0.005133953059973791,2.1754772646991385,0.037835632332956726,0.7332892610496425,1.4449629164751885,-0.13767140293647762,0.04084404053065915,-0.04684904644904646,-0.08619668171173589,7.516374177373864,SPY,D_ibs_lt_0.2,stop_10pct,1x,2000-01-03,2026-03-20,0.05125639337149779,0.025968644571038313,0.031538069152707626
197,0.583756345177665,0.0047339530599737915,2.045034826458962,0.03473418000108963,0.6761567354902144,1.3238525685317426,-0.145279549980198,0.04084404053065915,-0.04724904644904646,-0.08987853320557582,7.516374177373864,SPY,D_ibs_lt_0.2,stop_10pct,2x,2000-01-03,2026-03-20,0.047371550501676074,0.023231287076929563,0.02937081370593253
193,0.5803108808290155,0.005855576259198148,1.8611847109818203,0.041491408840548694,0.6244231232443969,1.123861101658738,-0.11730434325151828,0.03990389637522198,-0.0739182986073627,-0.0445413776001079,7.363757442807898,SPY,E_close_lt_sma180,no_stop,1x,2000-01-03,2026-03-20,0.05488936975818959,0.01998627502884287,0.048798018889075756
193,0.5647668393782384,0.005455576259198148,1.782717401385772,0.03844347979816254,0.5817681840476933,1.0414956596614622,-0.11876434094807142,0.03990389637522198,-0.07431829860736269,-0.04837472812854704,7.363757442807898,SPY,E_close_lt_sma180,no_stop,2x,2000-01-03,2026-03-20,0.05006721302783057,0.018280719819094404,0.046660763908642044
193,0.538860103626943,0.00469425771091772,1.6757428432955912,0.03309846787793047,0.5500357896788367,1.8848676210351893,-0.14947640493074033,0.036979003447195236,-0.02040000000000013,-0.09230267483784194,7.363757442807898,SPY,E_close_lt_sma180,stop_2pct,1x,2000-01-03,2026-03-20,0.05724949490222442,0.011832488836185151,0.02594293248844992
193,0.5284974093264249,0.004294257710917721,1.6020193219078789,0.03007195850264721,0.5031669704915488,1.6530301735640696,-0.15563518629281403,0.036979003447195236,-0.020800000000000127,-0.09596264413273958,7.363757442807898,SPY,E_close_lt_sma180,stop_2pct,2x,2000-01-03,2026-03-20,0.052417849187065935,0.01013736279750077,0.0238433877660722
193,0.5751295336787565,0.005551756505656615,1.7992174085984207,0.03921530006380025,0.5961299870604676,1.1503520562966587,-0.13799677918464093,0.03990389637522198,-0.05040000000000004,-0.04831568211228865,7.363757442807898,SPY,E_close_lt_sma180,stop_5pct,1x,2000-01-03,2026-03-20,0.04885694675309504,0.01998627502884287,0.048798018889075756
193,0.5595854922279793,0.005151756505656616,1.7236460132661693,0.03617314721057241,0.5531792570381349,1.057345502364372,-0.14874663448374015,0.03990389637522198,-0.050800000000000047,-0.05592052813966264,7.363757442807898,SPY,E_close_lt_sma180,stop_5pct,2x,2000-01-03,2026-03-20,0.04406002857617919,0.018280719819094404,0.046660763908642044
193,0.5803108808290155,0.005855576259198148,1.8611847109818203,0.041491408840548694,0.6244231232443969,1.123861101658738,-0.11730434325151828,0.03990389637522198,-0.0739182986073627,-0.0445413776001079,7.363757442807898,SPY,E_close_lt_sma180,stop_10pct,1x,2000-01-03,2026-03-20,0.05488936975818959,0.01998627502884287,0.048798018889075756
193,0.5647668393782384,0.005455576259198148,1.782717401385772,0.03844347979816254,0.5817681840476933,1.0414956596614622,-0.11876434094807142,0.03990389637522198,-0.07431829860736269,-0.04837472812854704,7.363757442807898,SPY,E_close_lt_sma180,stop_10pct,2x,2000-01-03,2026-03-20,0.05006721302783057,0.018280719819094404,0.046660763908642044
91,0.6373626373626373,0.00959733146751378,2.970730054743243,0.032677761968793906,0.7305632751907696,1.7161149201768713,-0.1201291538436583,0.0186984226470281,-0.04684904644904646,-0.08619668171173589,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,1x,2000-01-03,2026-03-20,0.049817324629751525,0.020408963057736873,0.022355972896893395
91,0.6043956043956044,0.009197331467513779,2.8318543507276415,0.03125707574723391,0.7001146748620775,1.606624092836296,-0.12578878073960442,0.0186984226470281,-0.04724904644904646,-0.08987853320557582,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,no_stop,2x,2000-01-03,2026-03-20,0.04740316856020743,0.01964134158016373,0.021546899141918763
91,0.5934065934065934,0.00753417143479595,2.246289684185956,0.025351632364256416,0.568730687841768,2.06594958157774,-0.10855838961980424,0.017340436644729968,-0.02040000000000013,-0.0741796876391645,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,1x,2000-01-03,2026-03-20,0.04542647774473063,0.008985803858019059,0.01766813855031013
91,0.5714285714285714,0.007134171434795951,2.1484899069820806,0.023938125710566416,0.5385359574582713,1.7942604712150723,-0.11428769776070524,0.017340436644729968,-0.020800000000000127,-0.07790501664588723,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_2pct,2x,2000-01-03,2026-03-20,0.04302074224014252,0.008222225280564377,0.01686088220253934
91,0.6263736263736264,0.008671970062486057,2.587457442923896,0.029324085034029945,0.6398590143873181,1.3126886985998598,-0.12900331954872957,0.0186984226470281,-0.05040000000000004,-0.08619668171173589,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,1x,2000-01-03,2026-03-20,0.04090392559936862,0.020408963057736873,0.022355972896893395
91,0.5934065934065934,0.008271970062486056,2.472394342488704,0.0279066571358344,0.610345120322795,1.2353945268936233,-0.13668504270472148,0.0186984226470281,-0.050800000000000047,-0.08987853320557582,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_5pct,2x,2000-01-03,2026-03-20,0.03850667710770628,0.01964134158016373,0.021546899141918763
91,0.6373626373626373,0.00959733146751378,2.970730054743243,0.032677761968793906,0.7305632751907696,1.7161149201768713,-0.1201291538436583,0.0186984226470281,-0.04684904644904646,-0.08619668171173589,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,1x,2000-01-03,2026-03-20,0.049817324629751525,0.020408963057736873,0.022355972896893395
91,0.6043956043956044,0.009197331467513779,2.8318543507276415,0.03125707574723391,0.7001146748620775,1.606624092836296,-0.12578878073960442,0.0186984226470281,-0.04724904644904646,-0.08987853320557582,3.4720307113757443,SPY,F_ibs_lt_0.2_and_close_lt_sma180,stop_10pct,2x,2000-01-03,2026-03-20,0.04740316856020743,0.01964134158016373,0.021546899141918763
334,0.5359281437125748,0.0008634968974483879,1.228796083807742,0.010281076909704145,0.2803173626669802,0.41053113081018466,-0.11321609883868955,0.06998850934921132,-0.03790847108046773,-0.06793187494215669,12.743497336258226,SPY,G_close_gt_sma180_control,no_stop,1x,2000-01-03,2026-03-20,4.777836305813743e-05,0.0066726137512505,0.029158403414037526
334,0.5239520958083832,0.0004634968974483881,1.1169765759736743,0.005147151265341154,0.15046519365731226,0.21981836399180954,-0.128009025219606,0.06998850934921132,-0.03830847108046773,-0.0720513466104209,12.743497336258226,SPY,G_close_gt_sma180_control,no_stop,2x,2000-01-03,2026-03-20,-0.0036270965832602142,-0.00019134513449103885,0.025000758184699157
334,0.5329341317365269,0.0007210228717637267,1.1842906427426485,0.008457980454126934,0.23513943856495773,0.36869908602367374,-0.11040073332794542,0.06883944427034368,-0.02040000000000013,-0.06434294461711243,12.743497336258226,SPY,G_close_gt_sma180_control,stop_2pct,1x,2000-01-03,2026-03-20,-0.0006256183271431404,0.0009189554971220648,0.03161612614966147
334,0.5209580838323353,0.00032102287176372687,1.078263216609043,0.0033325982411018806,0.1046917383471977,0.1632084417131631,-0.14780392065009873,0.06883944427034368,-0.020800000000000127,-0.06847680110899346,12.743497336258226,SPY,G_close_gt_sma180_control,stop_2pct,2x,2000-01-03,2026-03-20,-0.004298281602196252,-0.005908080245586089,0.027449581821876068
334,0.5359281437125748,0.0008634968974483879,1.228796083807742,0.010281076909704145,0.2803173626669802,0.41053113081018466,-0.11321609883868955,0.06998850934921132,-0.03790847108046773,-0.06793187494215669,12.743497336258226,SPY,G_close_gt_sma180_control,stop_5pct,1x,2000-01-03,2026-03-20,4.777836305813743e-05,0.0066726137512505,0.029158403414037526
